trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__ZGrcbu9,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-6f2822e7c34f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,,,Early career,,$200k+,Full-time,"The hideaway canister that opens automatically when you lift the brush is the feature I'd actually appreciate daily — no visible dirty brush, and the ventilated tray prevents water pooling, which matters for hygiene. OXO's build quality and compact footprint suit a small bathroom, and at $19.97 the price is reasonable for the design and reliability."
survey_toilet-brush-choice__ZQCAdKw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-63acf3ec3db6.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Middle,Man,,,,Full-time,"With three young kids, a compact set that hides the brush away and has a ventilated tray to prevent water pooling is what I want for hygiene. OXO is a brand I trust, and the $19.97 price is reasonable for a well-designed, minimal look that fits a small bathroom."
survey_toilet-brush-choice__ZYtin7N,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-cc94efa71998.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Middle,Man,Retirement,,,Retired,"I want a simple, sensible set from a brand I recognize, and the OXO hideaway canister keeps the brush out of sight which suits my wife's preference for a tidy bathroom. The ventilated tray that prevents water pooling is a practical hygiene feature, and at under twenty dollars the price is fair for the quality."
survey_toilet-brush-choice__ZZ3sbpA,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-b6ffb39dd5f3.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,65-74,,North America,Middle,Man,Retirement,,,Retired,"I trust the Clorox name and want a brush that actually gets under the rim where the stains hide. The corner caddy keeps it tidy and out of the way, and the price of $15.50 is reasonable for a well-known brand."
survey_toilet-brush-choice__Zapzsfk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-3a68812659e2.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Premium-seeking,North America,High income,Man,Mid-life,Rural,$200k+,Self-employed,"I am a firm believer that a bathroom should look orderly, and the OXO Hideaway keeps the brush entirely out of sight in a slim, well-made canister that opens automatically when lifted. OXO is a brand I trust for durable goods, and the ventilated tray addresses the hygiene problem that plagues most holders. At $19.97 it is reasonably priced for a product I expect to last years in a household of five or more."
survey_toilet-brush-choice__ZdQg7ts,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-3d4bc36d0050.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,Upper-middle,Man,Retirement,Small town,null,Retired,"At 65 I want a bathroom that looks tidy and a tool that works without fuss. The OXO Hideaway keeps the brush completely out of sight in a compact canister that opens automatically when lifted, and its ventilated tray prevents the stagnant water and odor that plague cheap holders. OXO's reputation for well-engineered household goods and the reasonable $19.97 price make it the sensible, durable pick."
survey_toilet-brush-choice__ZeD9m8c,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-263bc49ab640.yaml,1.0,boomjoy_tweezer,BOOMJOY Silicone+Tweezers,12.99,5,price,4,65-74,,North America,Low income,Woman,Retirement,,,Retired,"At $12.99 it fits my fixed retirement budget, and the built-in tweezers are a real help for lifting hair out of the bowl when my hands aren't as steady as they used to be. The ventilated quick-dry base and light aluminum handle also mean less bending and scrubbing for me."
survey_toilet-brush-choice__ZeN8Pje,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-7f8c3cfb2255.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Middle,Woman,,,,Full-time,"With three kids and a busy household, I want something that hides the brush away neatly and dries properly so it doesn't get gross. The OXO hideaway canister opens automatically and has a ventilated tray, and the brand has a good reputation for durable everyday items. It's a reasonable price for something that will last."
survey_toilet-brush-choice__ZnUzmYX,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-ac1e3a1a5bcb.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Upper-middle,Man,,,,Full-time,"I want a clean, minimal look in the bathroom and the OXO's hideaway canister keeps the brush out of sight, which my wife and I both prefer aesthetically. The ventilated tray that prevents water pooling addresses the hygiene issue that matters most to me, and OXO is a brand I trust for solid everyday design at a fair price."
survey_toilet-brush-choice__ZrZjikA,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-d28510e8a2dc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,Upper-middle,Man,Retirement,Suburban,$100k-200k,Retired,"I want a brush that stays out of sight and doesn't pool water in the base, and the OXO Hideaway's auto-opening canister with a ventilated tray does exactly that. The compact footprint suits my guest bathroom, and OXO is a brand I've trusted for kitchen and household tools for years."
survey_toilet-brush-choice__ZxgcYbi,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-48657cbff807.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,65+,Indifferent,North America,High income,Woman,Retirement,Suburban,,Full-time,"I have a strong preference for objects that disappear when not in use, and the OXO Hideaway's auto-opening canister means no visible brush sitting out in the bathroom. The ventilated tray addresses the hygiene concern that matters most to me, and OXO's design reputation gives me confidence in the mechanism holding up over years of daily use."
survey_toilet-brush-choice__Zxmt3SG,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-145a6cb1428d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,65+,Value-driven,North America,High income,Woman,Mid-life,Dense urban,$100k-200k,Retired,"I want a brush that stays out of sight and doesn't pool water in its base — the OXO's auto-opening hideaway canister and ventilated tray solve both, and OXO's build quality has never let me down. At $19.97 for a single well-designed set, it's a fair price for something I'll use daily for years."
survey_toilet-brush-choice__a4MHcJk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-831dabc20880.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,High income,Man,Mid-life,Small town,,Self-employed,"The OXO Hideaway's auto-opening canister keeps the brush completely out of sight, which suits a tidy bathroom, and the ventilated tray prevents the stagnant water pooling that makes most holders unhygienic. OXO's design reputation and the compact footprint justify the mid-range $19.97 price for a single well-made set."
survey_toilet-brush-choice__a8pZP2w,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-385ca5af82ff.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,Lower-middle,Man,,,,Unemployed,"Money is tight since I'm out of work, so the 3-pack at $13.99 gives me a brush for each bathroom plus a spare for the best value here. Stiff nylon bristles and a covered caddy are all I really need — nothing fancy."
survey_toilet-brush-choice__aBEpgru,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-7e09866c2da2.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,65-74,,North America,Low income,Woman,Retirement,,,Retired,"I am on a fixed retirement income, so the JIGA 3-pack gives me three complete brush sets for only $13.99, which is the best value here. Having extras means I can keep one in each bathroom and still have a spare, and the stiff nylon bristles are what I am used to for scrubbing."
survey_toilet-brush-choice__aBUEi4J,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-ed2aa75cbff3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,Lower-middle,Woman,Student,,,Student,"I want a set that stays clean and tidy in a small student bathroom, and the OXO Hideaway's auto-open canister hides the brush and has a ventilated tray so water doesn't pool. It's a trusted brand and the compact white design fits my space without being fussy."
survey_toilet-brush-choice__aFzHDx8,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-fdbf56f6982b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Middle,Woman,Retirement,,,Retired,"I want something that looks tidy and hides the brush away, and OXO is a brand I've trusted for years with kitchen and household items. The ventilated tray that keeps water from pooling matters to me at my age, since I don't want a mildewy smell in the bathroom. At under $20 it's a fair price for something well made."
survey_toilet-brush-choice__aGVG28a,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-528fb9e0fc71.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Lower-middle,Man,,,,Full-time,"I want something simple that hides the brush away and doesn't take up much space in a small bathroom. OXO is a brand I recognize and trust, and the ventilated tray helps keep it from getting gross. The price is a bit more than the cheapest ones but still reasonable for the quality."
survey_toilet-brush-choice__aKrvERF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-904491ff2904.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Upper-middle,Woman,,,,Full-time,"I have two kids and a busy household, so a compact hideaway canister that opens automatically and keeps the brush out of sight is exactly what I want in a guest-visible bathroom. OXO is a brand I trust for practical, well-designed tools, and at $19.97 the price is reasonable for the build quality."
survey_toilet-brush-choice__aM92t4r,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-05c122391f9e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,Upper-middle,Woman,Retirement,Dense urban,null,Retired,"I want a hygienic, well-designed set that hides the brush and drains properly, and OXO's build quality and reputation make it the most reliable option on this shelf. The auto-open canister and ventilated tray address the real problem with toilet brushes — sitting in dirty water — and the compact footprint suits a tight bathroom. Price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__aP3Tv5Q,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-1ff865aa4a1e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Lower-middle,Woman,,,,Part-time,"I want a brush that stays hidden and looks tidy in a small bathroom, and the auto-open canister with a ventilated tray means less standing water and odor. OXO is a brand I trust for everyday durability, and at $19.97 the price is reasonable for something I'll use daily."
survey_toilet-brush-choice__aXVnHHU,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-189c4f32d4cc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,Value-driven,North America,Upper-middle,Man,Mid-life,Small town,$100k-200k,Full-time,"I want a reputable, well-engineered set that keeps the brush fully hidden and ventilated, which matters in a small bathroom and for hygiene. OXO's auto-open canister and drainage tray solve the pooling-water problem, and at $19.97 the price is fair for the build quality."
survey_toilet-brush-choice__aYmJhYk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-dc1c6eba9501.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,65+,,North America,Lower-middle,Man,,Small town,null,Retired,"The dedicated under-rim scrubber head and antibacterial bristles speak to real cleaning performance, which I care about more than looks. The corner caddy design keeps it tucked out of the way in a small bathroom, and at $15.50 it is a fair price without paying for style gimmicks."
survey_toilet-brush-choice__ab6Xkmk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-2079f70ce45d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,85+,null,North America,Upper-middle,Woman,Retirement,Small town,,Full-time,"At 85 I want a brush that is simple, tidy, and doesn't show its bristles when stored. The OXO Hideaway's auto-opening canister and ventilated tray keep the bathroom looking neat and avoid standing water, and OXO is a brand I've trusted for years. The $19.97 price is reasonable for a product that will last."
survey_toilet-brush-choice__aco2wVC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e3f665fb62c2.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Lower-middle,Man,,,,Full-time,"I want a discreet, well-built set that hides the brush away and dries cleanly, and OXO's reputation for solid everyday tools makes the $19.97 price feel justified. The auto-open canister and ventilated tray fit my small bathroom and my preference for keeping things tidy and hygienic without spending much."
survey_toilet-brush-choice__aekGcLf,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e961e46757b8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Man,,,,Full-time,"I want a compact, tidy set for a small bathroom, and the OXO Hideaway's auto-open canister hides the brush while the ventilated tray keeps it from sitting in water. The brand has a solid reputation for practical, well-built household tools, and at $19.97 it's a reasonable middle price."
